from_node,to_node,distance
JP_2068572948,JP_2068572950,75.62661364322537
JP_2068572950,JP_2022374222,66.23422988037801
JP_2068572950,JP_2068572952,75.70971319872281
JP_2068572952,JP_2022374219,63.48261265427646
JP_2068572952,JP_2022374220,62.758044684019
JP_2068572952,JP_2022136528,74.26929549514145
JP_2068572955,JP_2068572958,75.72399432606038
JP_2068572955,JP_1857999679,75.29588286216755
JP_2068572955,JP_2022135635,123.86659705945962
JP_2068572958,JP_598159865,71.0330078273936
JP_2068572958,JP_2068572955,75.72399432606038
JP_2068572958,JP_2068572973,176.7679091591487
JP_2068572958,JP_2022126879,122.92367708317721
JP_2068572960,JP_7189216697,78.35367595136059
JP_2068572960,JP_1857999689,116.38017761707953
JP_2068572963,JP_2068572966,74.11859939849268
JP_2068572963,JP_598159865,78.59248676976146
JP_2068572963,JP_2068572977,174.90625950004872
JP_2068572966,JP_2068572971,74.71807885365024
JP_2068572966,JP_2068572963,74.11859939849268
JP_2068572966,JP_2068572979,175.7841533617706
JP_2068572969,JP_2068572973,72.91723428959797
JP_2068572969,JP_2068572955,175.49601351269771
JP_2068572971,JP_2068572975,76.46802978388024
JP_2068572971,JP_2068572966,74.71807885365024
JP_2068572971,JP_2068572960,121.17437694076165
JP_2068572973,JP_598159864,76.9874751045201
JP_2068572973,JP_2068572982,158.00581582914987
JP_2068572973,JP_2068572958,176.7679091591487
JP_2068572975,JP_598159797,73.29430768760565
JP_2068572975,JP_2068572971,76.46802978388024
JP_2068572975,JP_7189216697,123.28525198524406
JP_2068572977,JP_2068572979,75.58385594929523
JP_2068572977,JP_1857999643,165.14195962333173
JP_2068572979,JP_1857999618,74.42366776166836
JP_2068572979,JP_1857999637,168.28438305804661
JP_2068572982,JP_2022126786,76.93873328713033
JP_2068572982,JP_2068572991,179.68670993317738
JP_2068572982,JP_2068572973,158.00581582914987
JP_2068572985,JP_598159769,71.30904186548582
JP_2068572985,JP_2068572975,174.86831578287402
JP_2068572988,JP_2068572991,74.00384681545565
JP_2068572988,JP_3107953522,17.110521780767083
JP_2068572991,JP_598159825,76.7850046768669
JP_2068572991,JP_2068572982,179.68670993317738
JP_2068572991,JP_2022126880,146.37963577476887
JP_2068572994,JP_1857999614,74.95972543329302
JP_2068572994,JP_2068572985,175.3514017628271
JP_2068572997,JP_11802440683,33.015237922418606
JP_2068572997,JP_587648811,37.15482424593395
JP_2068573000,JP_598159835,128.52790740536062
JP_2068573000,JP_2068573006,72.8974350245373
JP_2068573003,JP_1857999606,73.24103259708528
JP_2068573003,JP_2068572994,183.8420551954582
JP_2068573003,JP_598159815,79.32912119654536
JP_2068573006,JP_2068573009,72.32713224968104
JP_2068573006,JP_2022128370,138.1019393027719
JP_2068573009,JP_598159814,77.62402366678376
JP_2068573009,JP_2068573006,72.32713224968104
JP_2068573009,JP_598159826,126.19670547509405
JP_2068573009,JP_2022126880,139.42879385460267
JP_2068573009,JP_2068573012,39.43835998955295
JP_2068573012,JP_2068573015,26.825607722213945
JP_2068573012,JP_2068573015,79.02933409677836
JP_2068573012,JP_2022453547,59.00219626486284
JP_2068573012,JP_2068573009,39.43835998955295
JP_2068573015,JP_2022453068,24.969856172890825
JP_2068573015,JP_2068573012,26.825607722213945
JP_2068573015,JP_2068573012,79.02933409677836
JP_2068573015,JP_2022453547,30.060697298903687
JP_2068573020,JP_2022454006,25.31471549984367
JP_2068573020,JP_2022454006,54.352427794816265
JP_2068573020,JP_2022453547,52.60341679998311
JP_2068573020,JP_2022453547,47.66376437141416
JP_2068573023,JP_2022453854,25.39090467034144
JP_2068573023,JP_2022453879,28.23918668126604
JP_2068573023,JP_2022453860,52.885705378824284
JP_2068573023,JP_598159829,33.02436388357116
JP_2068573026,JP_590323547,70.25012017809014
JP_2068573026,JP_598159927,50.62252405025014
JP_2068573031,JP_598159712,170.0635982250729
JP_2068573031,JP_598159676,76.44667271644305
JP_2068573031,JP_1857999681,74.94843257780492
JP_2068573034,JP_590322666,73.30641220997778
JP_2068573034,JP_1857999617,76.48965390154727
JP_2068573034,JP_1857999641,90.65508108293213
JP_2068808955,JP_614673617,85.8696670476305
JP_2068808955,JP_4659494290,229.67756245215847
JP_2068808955,JP_617477662,75.67664776140526
JP_2068808959,JP_617477697,75.55334223909088
JP_2068808959,JP_617477723,74.79650026050906
JP_2068808959,JP_617477737,198.6446654282547
JP_2068808959,JP_617477745,156.8005327763463
JP_2068808964,JP_617477742,76.6004584572363
JP_2068808964,JP_2068808968,73.9756722803573
JP_2068808964,JP_617477731,196.66430544268877
JP_2068808964,JP_617477730,172.47623479265417
JP_2068808968,JP_2068808964,73.9756722803573
JP_2068808968,JP_614673597,76.07484861876745
JP_2068808968,JP_617477727,197.180955485938
JP_2068808968,JP_617477726,173.43724463743277
JP_2068808978,JP_670384877,74.37952141875253
JP_2068808978,JP_2022140853,102.46501367968216
JP_2068808978,JP_2068572898,162.35533815201632
JP_2068808990,JP_670602683,117.19030058107477
JP_2068808990,JP_7151545818,20.52433679282584
JP_2068808990,JP_2540728293,159.27281853575673
JP_2068808993,JP_2542535740,190.24459845252002
JP_2068808993,JP_598159765,72.83665484520563
JP_2068808993,JP_7189276401,49.66321128074723
JP_2068808993,JP_1302818903,170.55194095078662
JP_2068808999,JP_587648877,17.291531714421453
JP_2068808999,JP_663035186,56.4784990379923
JP_2068808999,JP_7155468679,132.85845791530082
JP_2068809009,JP_7217936846,9.311205358427042
JP_2068809009,JP_618513649,63.04571488648145
JP_2068809009,JP_618513667,68.96613031510975
JP_2068809014,JP_618516921,35.45857272392547
JP_2068809014,JP_618513610,140.21865493182463
JP_2068809014,JP_618513629,48.79521541410613
JP_2068809014,JP_618513631,19.895935752115314
JP_2068809032,JP_2022539142,29.29360406167109
JP_2068809032,JP_12374935029,70.52807812637207
JP_2068809032,JP_2022539173,45.25152235122342
JP_2068809032,JP_2022539165,41.836911101811985
JP_2068809053,JP_4508393004,18.091954806467616
JP_2068809053,JP_5312291593,114.55562845926667
JP_2068809060,JP_2022539227,30.897851682717313
JP_2068809060,JP_12374935024,74.19541669355094
JP_2068809060,JP_2022539165,43.46513595952915
JP_2068809060,JP_2022539172,49.30935345777766
JP_2068809063,JP_2022539188,29.397005715742257
JP_2068809063,JP_12374935016,81.22434046379496
JP_2068809063,JP_2068809080,38.26305062357613
JP_2068809063,JP_2022539173,47.22766899005668
JP_2068809068,JP_5312291595,73.64878514313666
JP_2068809068,JP_4854622204,53.09187054426883
JP_2068809077,JP_12374935019,76.108635130324
JP_2068809077,JP_2022539150,31.588655559652533
JP_2068809077,JP_2022539172,50.20825619436564
JP_2068809077,JP_2068809080,35.625187066383575
JP_2068809080,JP_2022539152,31.14144669644226
JP_2068809080,JP_2068809077,35.625187066383575
JP_2068809080,JP_2068809063,38.26305062357613
JP_2068809080,JP_12374935017,50.39829822103974
JP_2068809084,JP_2022277446,156.67724528647398
JP_2068809084,JP_6243172281,26.190161243487527
JP_2068809090,JP_733327654,66.1096956776671
JP_2068809090,JP_2056454199,35.67217487201552
JP_2068809101,JP_2022273496,42.85985882698784
JP_2068809101,JP_671860283,174.0181357353194
JP_2068809105,JP_2052234888,34.77853762120292
JP_2068809105,JP_598926857,17.19991704933695
JP_2068809105,JP_2052234971,82.65525508857459
JP_2068809105,JP_2052235001,34.38944243677687
JP_2068809109,JP_2022274320,97.08350465959151
JP_2068809109,JP_671857954,124.84405184255357
JP_2068809113,JP_2022341753,87.35996745565436
JP_2068809113,JP_2022345441,91.02621649329203
JP_2068809113,JP_587649012,92.56614454953753
JP_2068809113,JP_3217720536,256.24788216734316
JP_2068809132,JP_587649012,119.0140734978916
JP_2068809132,JP_2022345438,190.09227209280044
JP_2068809132,JP_2022344766,81.5530952733112
JP_2068809158,JP_2022536397,42.69104902328988
JP_2068809158,JP_861220557,11.196755314005047
JP_2068809158,JP_671146101,491.4783736103065
JP_2068809162,JP_603069549,187.87080101653999
JP_2068809162,JP_2022536852,102.35536210164601
JP_2068809165,JP_2068809162,11.12936110720674
JP_2068809165,JP_598926868,182.36334664371677
JP_2068809168,JP_663118457,123.6307468927797
JP_2068809168,JP_598926861,157.95315860109244
JP_2068809168,JP_598926850,167.48927297986188
JP_2068809171,JP_663118436,65.61092242744382
JP_2068809171,JP_598926863,204.1327130352743
JP_2068809171,JP_2068809177,157.0850332322586
JP_2068809174,JP_2546392044,72.71311437697048
JP_2068809174,JP_2546392046,105.64711987642629
JP_2068809174,JP_8503329320,103.55898782443711
JP_2068809177,JP_2774447147,56.32089134315984
JP_2068809177,JP_3065198134,116.63302485388235
JP_2068809177,JP_2068809171,157.0850332322586
JP_2068809217,JP_6243489186,4.206155170221934
JP_2068809217,JP_12209505428,52.8334826585848
JP_2068809221,JP_2022269625,92.54977790903197
JP_2068809221,JP_2022269162,107.74317545469984
JP_2068809221,JP_2022267691,128.3276579483615
JP_2068809221,JP_2022267695,161.39311030297037
JP_2068809228,JP_2022265824,153.82487644763378
JP_2068809228,JP_598926785,197.18741945690746
JP_2068809228,JP_2310458954,120.9890557350682
JP_2068809228,JP_598926772,111.34304913430974
JP_2068809232,JP_2550068181,126.28047697698912
JP_2068809232,JP_613297088,83.08174741126683
JP_2068809232,JP_613297095,73.93680771773833
JP_2068809232,JP_613297094,26.68181334233403
JP_2068809236,JP_2068809239,166.45081838933058
JP_2068809236,JP_2022427135,167.26660468638315
JP_2068809236,JP_3149091304,80.8073671773251
JP_2068809236,JP_3149091297,79.07610533065812
JP_2068809239,JP_1330056750,166.48263942773545
JP_2068809239,JP_2068809236,166.45081838933058
JP_2068809239,JP_3149091303,80.51743843854169
JP_2068809239,JP_3149091296,83.18812246017525
JP_2068809244,JP_2068809246,166.75432344036247
JP_2068809244,JP_3149091297,76.368634963709
JP_2068809244,JP_2068809259,84.32501672297869
JP_2068809244,JP_2022427140,165.32785630764025
JP_2068809246,JP_1330056724,165.65379107761117
JP_2068809246,JP_2068809244,166.75432344036247
JP_2068809246,JP_3149091296,76.3782650071598
JP_2068809246,JP_2068809261,78.12049272693605
JP_2068809248,JP_2068809251,74.6287630556114
JP_2068809248,JP_8940540918,24.574581220077526
JP_2068809248,JP_8940540911,36.528500546644615
JP_2068809251,JP_2068809248,74.6287630556114
JP_2068809251,JP_617439215,75.9939058697428
JP_2068809251,JP_7045374593,161.72799151009318
JP_2068809256,JP_3149090852,79.57259405365448
JP_2068809256,JP_3149088794,80.30032924188917
JP_2068809256,JP_3149090849,169.31504703759134
JP_2068809256,JP_1330042066,158.0623710381117
JP_2068809259,JP_2022427141,164.21442614022237
JP_2068809259,JP_2068809261,168.22994980834764
JP_2068809259,JP_2068809244,84.32501672297869
JP_2068809259,JP_3149088789,77.67522672211383
JP_2068809261,JP_2068809259,168.22994980834764
JP_2068809261,JP_2022218270,163.47099089433976
JP_2068809261,JP_2068809246,78.12049272693605
JP_2068809261,JP_3149088788,81.8277642453076
JP_2068809264,JP_3149088794,79.54333112032984
JP_2068809264,JP_3149088786,86.06152993783756
JP_2068809264,JP_3149090847,165.24370501085951
JP_2068809264,JP_2068809267,161.73601837297326
JP_2068809267,JP_3149088792,83.10530132461616
JP_2068809267,JP_2068809270,7.927237159473356
JP_2068809267,JP_2068809264,161.73601837297326
JP_2068809270,JP_2068809289,161.41529316813723
JP_2068809270,JP_2068809267,7.927237159473356
JP_2068809270,JP_2022427133,165.75387023495233
JP_2068809273,JP_861386519,190.843806733057
JP_2068809273,JP_2022496734,72.39902131943114
JP_2068809273,JP_2068809285,195.29001507460842
JP_2068809273,JP_2022496594,71.7724877157865
JP_2068809276,JP_2068809279,165.55036052146124
JP_2068809276,JP_3149088784,84.1168131341113
JP_2068809276,JP_3149088789,82.61395622913979
JP_2068809276,JP_2022427133,167.893138934478
JP_2068809279,JP_2068809276,165.55036052146124
JP_2068809279,JP_3149088783,71.55631344794949
JP_2068809279,JP_3149088788,78.6843806636045
JP_2068809279,JP_2022209820,159.96688380219157
JP_2068809281,JP_2068809299,83.35140693514164
JP_2068809281,JP_3149088787,75.31602669189908
JP_2068809281,JP_8953467497,158.83189697589208
JP_2068809281,JP_6152864969,168.43386845873582
JP_2068809283,JP_3149088786,76.54204822748372
JP_2068809283,JP_2068809302,77.62331285281559
JP_2068809283,JP_6152864969,164.86031122093155
JP_2068809283,JP_2068809287,162.21783582277845
JP_2068809285,JP_617439798,197.3205699351736
JP_2068809285,JP_613316357,72.77051530896327
JP_2068809285,JP_617439197,71.8753040731692
JP_2068809285,JP_2068809273,195.29001507460842
JP_2068809287,JP_2068809267,161.93924989952745
JP_2068809287,JP_2068809283,162.21783582277845
JP_2068809287,JP_2068809289,7.14962897566331
JP_2068809289,JP_2068809308,79.50175492756517
JP_2068809289,JP_2068809287,7.14962897566331
JP_2068809289,JP_2068809291,165.62455321846627
JP_2068809291,JP_3149088785,76.69792379532834
JP_2068809291,JP_2022427139,81.3268122175784
JP_2068809291,JP_2068809289,165.62455321846627
JP_2068809291,JP_2068809294,166.00676603556929
JP_2068809294,JP_2068809312,79.36264112637967
JP_2068809294,JP_2068809296,166.83855132534882
JP_2068809294,JP_3149088784,78.32116463032435
JP_2068809294,JP_2068809291,166.00676603556929
JP_2068809296,JP_2068809316,78.34387301854613
JP_2068809296,JP_2068809294,166.83855132534882
JP_2068809296,JP_3149088782,79.91945545490441
JP_2068809296,JP_2022209281,160.83420869143438
JP_2068809299,JP_3149089060,86.6918027482117
JP_2068809299,JP_2068809281,83.35140693514164
JP_2068809299,JP_8953467496,162.68585410359307
JP_2068809299,JP_6152864970,163.72296355552425
JP_2068809302,JP_2068809283,77.62331285281559
JP_2068809302,JP_3149089058,83.9250209591139
JP_2068809302,JP_6152864970,164.70754136716772
JP_2068809302,JP_2068809305,168.56295904040377
JP_2068809305,JP_2068809287,79.4431869410972
JP_2068809305,JP_2068809308,9.246104721876545
JP_2068809305,JP_2068809302,168.56295904040377
JP_2068809308,JP_3149089055,79.53178606031805
JP_2068809308,JP_2068809305,9.246104721876545
JP_2068809308,JP_2022427139,162.87489218228035
JP_2068809312,JP_2022427139,166.0854370895932
JP_2068809312,JP_2068809316,165.21713804204293
JP_2068809312,JP_2068809294,79.36264112637967
JP_2068809312,JP_3149089053,75.60817823851481
JP_2068809316,JP_2068809312,165.21713804204293
JP_2068809316,JP_2022208692,163.0738535592164
JP_2068809316,JP_2068809296,78.34387301854613
JP_2068809316,JP_3149089052,74.35709962456973
JP_2068809320,JP_2022393366,72.41626136177747
JP_2068809320,JP_742399351,70.28880518130846
JP_2068809320,JP_2022413409,165.53912733102362
JP_2068809324,JP_2022402166,68.97498196897436
JP_2068809324,JP_2022402169,103.06485027771619
JP_2068809324,JP_7217806986,71.1764228517889
JP_2068809324,JP_2022404271,73.30204915947878
JP_2068809329,JP_2050064436,11.56935125922918
JP_2068809329,JP_3329388732,90.44409475075682
JP_2068809334,JP_2106610061,64.2560744241463
JP_2068809334,JP_611115930,150.88527216506805
JP_2068809334,JP_2068809337,74.93285790593072
JP_2068809334,JP_611061414,79.63827071911591
JP_2068809337,JP_2106610062,66.31287692300009
JP_2068809337,JP_611115932,151.00068473598628
JP_2068809337,JP_611115922,77.8252744103302
JP_2068809337,JP_2068809334,74.93285790593072
JP_2068809343,JP_7186897432,134.70767605620253
JP_2068809343,JP_663118549,129.6617406589155
JP_2068809343,JP_663118564,71.183216995649
JP_2068809343,JP_663118563,104.84360111848171
JP_2068809348,JP_617440621,72.79780604395783
JP_2068809348,JP_617440620,71.87876748014835
JP_2068809348,JP_617440609,195.64890318011834
JP_2068809348,JP_613316275,192.51487510738045
JP_2068809359,JP_603050141,43.177890282196174
JP_2068809359,JP_2531593475,149.1290737304317
JP_2068809365,JP_2022421325,35.29536375438792
JP_2068809393,JP_2068809365,31.829890597424722
JP_2068809393,JP_8932686824,111.45092942037684
JP_2068809420,JP_2572352827,281.4079343833529
JP_2068809420,JP_2531593518,24.31764048718181
JP_2068809420,JP_2051778430,190.96794081396558
JP_2068809423,JP_1378911713,17.96544021835676
JP_2068809423,JP_614001187,227.82938774251895
JP_2068809433,JP_2068809445,58.62966219342463
JP_2068809433,JP_631782534,389.04496588243853
JP_2068809436,JP_603717093,168.5856187905092
JP_2068809436,JP_603717087,181.85711477638128
JP_2068809436,JP_603717104,50.46620447248336
JP_2068809436,JP_2068809439,67.51202833807821
JP_2068809439,JP_603717075,151.6302086300272
JP_2068809439,JP_603717067,137.61305152229403
JP_2068809439,JP_2068809436,67.51202833807821
JP_2068809439,JP_603717047,46.92960349833411
JP_2068809445,JP_631782548,143.20409700367298
JP_2068809445,JP_5941292603,43.66273563813958
JP_2082812637,JP_8940898918,272.71834480258195
JP_2082812637,JP_4471275982,9.72808037054392
JP_2082812637,JP_4471275981,13.46621370740985
JP_2082812648,JP_2646511546,29.751172978582026
JP_2082812648,JP_4471275982,6.615082642308074
JP_2082818160,JP_2082818222,99.1453620349254
JP_2082818160,JP_2082818186,74.21969376860368
JP_2082818186,JP_598159880,77.96095471260773
JP_2082818192,JP_2082818249,73.93548238113036
JP_2082818222,JP_598159660,77.39790326495138
JP_2082818222,JP_2082818192,102.1129163027002
JP_2082818247,JP_2082818222,73.83624353856575
JP_2082818247,JP_2082818186,97.77237074600647
JP_2082818249,JP_2082818247,101.11804930331628
JP_2082818249,JP_598159642,75.66487862103199
JP_2106608527,JP_3613181418,47.21969307684504
JP_2106608527,JP_2106608528,73.15075526122318
JP_2106608527,JP_3613181416,83.87992183762927
JP_2106608528,JP_613094538,68.96956077769586
JP_2106608528,JP_613094537,11.920848192711757
JP_2106608528,JP_2106608527,73.15075526122318
JP_2106608529,JP_3613181418,70.93441940175497
JP_2106608529,JP_1396675140,71.22134324598333
JP_2106608529,JP_1396675141,107.67011997568872
JP_2106608926,JP_611061066,80.79902065470756
JP_2106608926,JP_611061307,39.49873937981358
JP_2106608926,JP_611061322,31.462772331495266
JP_2106610061,JP_611115911,58.32389168582611
JP_2106610061,JP_2068809334,64.2560744241463
JP_2106610061,JP_2106610062,76.27710995255569
JP_2106610061,JP_3613181391,79.54113613361163
JP_2106610062,JP_611115909,55.9910857389156
JP_2106610062,JP_2068809337,66.31287692300009
JP_2106610062,JP_2106610066,76.20001421472338
JP_2106610062,JP_2106610061,76.27710995255569
JP_2106610063,JP_611115897,52.276992666253456
JP_2106610063,JP_2106610066,80.26632618718065
JP_2106610063,JP_3625386317,29.90599955507429
JP_2106610063,JP_611115972,80.23163772547981
JP_2106610064,JP_611115893,51.571833974622024
JP_2106610064,JP_7222089399,73.97967909910928
JP_2106610064,JP_3613686084,78.76285076784754
JP_2106610066,JP_611115922,68.36241310850151
JP_2106610066,JP_2106610062,76.20001421472338
JP_2106610066,JP_2106610063,80.26632618718065
JP_2106610066,JP_611115901,53.64765297964032
JP_2106610868,JP_2625095423,156.8051768196197
JP_2106610868,JP_2050067590,72.84349718539588
JP_2106610868,JP_2050067583,143.59184736991102
JP_2106610869,JP_2055164653,44.1834859375856
JP_2106610869,JP_2055164654,102.4903222369857
JP_2106610869,JP_7223836259,37.82592401590159
JP_2106611366,JP_598159742,30.863954614664
JP_2106611366,JP_2022366814,66.06778483596682
JP_2106611660,JP_598927513,66.26344708807845
JP_2106611660,JP_598927628,106.92025822252519
JP_2106615024,JP_8940561066,16.20081828979109
JP_2106615024,JP_8940561071,18.218105545017078
JP_2106615024,JP_8934697595,81.73714422647852
JP_2106615025,JP_598927445,42.61103163653505
JP_2106615025,JP_7185842512,115.43372778645949
JP_2106617586,JP_618516882,68.46462263102684
JP_2106622004,JP_613316292,70.57351787544413
JP_2106622004,JP_613316284,114.86906385410987
JP_2106622004,JP_7118726989,110.11804635725368
JP_2111531395,JP_697331238,116.01738967776319
JP_2111531418,JP_671147364,231.90114132919499
JP_2146379804,JP_2765960113,52.13110345370724
JP_2146383127,JP_2146383205,5.442266833137344
JP_2146383127,JP_6157246491,47.892222412255585
JP_2146383127,JP_2146383167,132.96879499556323
JP_2146383143,JP_2146383225,47.715667961940404
JP_2146383143,JP_598159762,231.6643532931459
JP_2146383143,JP_2146383220,150.96387960098178
JP_2146383167,JP_2146383263,1.9563705596281085
JP_2146383167,JP_2765960115,81.0308597055323
JP_2146383167,JP_2146383127,132.96879499556323
JP_2146383205,JP_2146383244,28.807747606463593
JP_2146383205,JP_2146383127,5.442266833137344
JP_2146383205,JP_1302818912,45.40922701947649
JP_2146383220,JP_2146383263,58.34086059871726
JP_2146383220,JP_2146383143,150.9638796009818
JP_2146383220,JP_2146383269,130.90068049147197
JP_2146383225,JP_2146383143,47.715667961940404
JP_2146383225,JP_2146383263,146.78818938294506
JP_2146383225,JP_1302818933,226.9741829172111
JP_2146383244,JP_2146383205,28.807747606463593
JP_2146383263,JP_2146383167,1.9563705596281085
JP_2146383263,JP_2146383220,58.34086059871726
JP_2146383263,JP_2146383225,146.78818938294503
JP_2146383269,JP_6157246491,28.74253628457825
JP_2146383269,JP_2146383220,130.90068049147197
JP_2146383269,JP_2541309730,41.39734043718024
JP_2146383269,JP_1302818943,73.39540536280079
JP_2146386551,JP_1302818920,46.75139996003545
JP_2146386551,JP_2146386552,58.294543533646745
JP_2146386551,JP_1302818934,111.37522422604702
JP_2146386552,JP_2146386551,58.294543533646745
JP_2146386552,JP_7189404637,107.43699156799121
JP_2146386552,JP_7189404638,49.1404937412095
JP_2156714873,JP_1302818931,11.098363987152775
JP_2156714873,JP_1869435354,7.0856891043391315
JP_2156714873,JP_2156714878,104.63710102994399
JP_2156714878,JP_2765693707,10.37830155443205
JP_2156714878,JP_1869435154,8.9271015115574
JP_2156714878,JP_2156714873,104.63710102994399
JP_2160423703,JP_2543981643,6.8701307462722
JP_2160423703,JP_6439861956,2.3049588939420937
JP_2160423706,JP_7065090989,93.25079366460929
JP_2160423706,JP_2543981577,154.31229501198595
JP_2208023101,JP_617466632,155.83517521401734
JP_2208023101,JP_7121401509,51.72650968939931
JP_2208023101,JP_617466674,205.65828298886544
JP_2249408586,JP_2249408768,78.87379296796699
JP_2249408586,JP_7199744460,65.08446490149466
JP_2249408586,JP_7199744460,250.9039123743202
JP_2249408768,JP_7199744461,11.920800255011564
JP_2249408768,JP_2249408586,78.87379296796699
JP_2249408768,JP_7199744444,48.55286080121847
JP_2249408870,JP_7199744453,12.467322827932067
JP_2249408870,JP_2264586029,10.57895972457239
JP_2249408870,JP_2249408768,81.01132938657419
JP_2260312750,JP_2530859795,39.91085042544252
JP_2260312750,JP_8932842413,204.9031952492096
JP_2260312750,JP_8955823038,135.05359785642264
JP_2260312770,JP_3258793229,26.536407892800852
JP_2260312770,JP_8932833404,43.95153006746324
JP_2260312770,JP_603036480,21.78533609336229
JP_2260337915,JP_10173603596,0.9250488341355143
JP_2260337915,JP_10265133784,13.324902047152248
JP_2260337915,JP_10255560157,38.285854797723516
JP_2260366552,JP_8940506165,16.50015339939386
JP_2260366552,JP_2260366847,75.79292911045692
JP_2260366552,JP_2260366683,220.12733069048386
JP_2260366552,JP_2260366647,102.10784764251858
JP_2260366563,JP_2260366618,16.14238830642849
JP_2260366563,JP_2260366589,161.3965450389149
JP_2260366567,JP_2260366640,35.40158758549317
JP_2260366567,JP_2260366734,64.080824259984
JP_2260366589,JP_2260366563,161.3965450389149
JP_2260366589,JP_2260366589,28.104977402401232
JP_2260366589,JP_2260366589,28.104977402401236
JP_2260366593,JP_2260366642,29.034364825641088
JP_2260366593,JP_8960002289,22.658246741737177
JP_2260366618,JP_2260366642,25.47526148847919
JP_2260366618,JP_8960002289,28.0190226551807
JP_2260366636,JP_598927517,100.39090995500692
JP_2260366636,JP_2260366660,60.7009003668467
JP_2260366640,JP_7187166498,7.890303295605208
JP_2260366640,JP_2260366567,35.40158758549317
JP_2260366642,JP_7187073534,21.297996102986676
JP_2260366642,JP_2260366784,28.310434049584543
JP_2260366647,JP_2260366780,99.16993633008076
JP_2260366647,JP_2260366552,102.10784764251858
JP_2260366660,JP_2260366636,60.7009003668467
JP_2260366660,JP_598927518,47.42372857894012
JP_2260366660,JP_2260366593,120.29667252721933
JP_2260366683,JP_2260366552,220.12733069048383
JP_2260366683,JP_7187073542,84.62507224435484
JP_2260366683,JP_7187073534,146.99692576522204
JP_2260366715,JP_2977487467,47.73718470396394
JP_2260366715,JP_2260366715,52.239589032132756
JP_2260366715,JP_2260366715,52.23958903213276
JP_2260366732,JP_7187166512,179.3675000670154
JP_2260366732,JP_2260366732,57.417138567542395
JP_2260366732,JP_2260366732,57.417138567542416
JP_2260366734,JP_2260366567,64.080824259984
JP_2260366734,JP_2977487467,80.1560177341532
JP_2260366734,JP_2260366847,253.7553331362874
JP_2260366751,JP_2260366647,94.51384064917957
JP_2260366780,JP_2260366567,31.22782255948713
JP_2260366780,JP_2260366640,28.073184958486028
JP_2260366784,JP_7187073535,19.177193073391514
JP_2260366784,JP_7187073530,32.19573471803982
JP_2260366834,JP_7187073542,18.825927669496423
JP_2260366834,JP_2260366834,48.921924233142654
JP_2260366834,JP_2260366834,48.92192423314266
JP_2260366847,JP_2977487467,361.7863227607474
JP_2260366847,JP_2260366734,253.75533313628742
JP_2260366847,JP_7187073542,321.30266783810674
JP_2260366847,JP_2260366552,75.79292911045692
JP_2261759833,JP_598927072,53.668843366189876
JP_2261759833,JP_2797074196,7.83332414692775
JP_2261759840,JP_598927058,80.4830307080115
JP_2261759840,JP_2261759833,74.67855545123058
JP_2261759850,JP_601415833,42.90984357218058
JP_2261759850,JP_598927052,44.85217312829274
JP_2261811302,JP_638991276,8.506423904937177
JP_2261811302,JP_639049567,65.32653191452295
JP_2261811302,JP_2572254820,227.82444004142783
JP_2261811307,JP_6152865208,123.70451756426705
JP_2261811309,JP_6152865208,9.083911052708388
JP_2261811309,JP_2261811323,127.24624335526808
JP_2261811309,JP_2261811313,53.208770794428474
JP_2261811313,JP_2572254820,144.7038746121339
JP_2261811313,JP_6152865206,119.44859843532636
JP_2261811313,JP_2261811309,53.208770794428474
JP_2261811323,JP_2261811309,127.24624335526808
JP_2261811323,JP_6152865207,38.44700915751873
JP_2261811323,JP_6152865206,51.78938582415145
JP_2261811327,JP_6152865206,39.12862597705258
JP_2264579066,JP_598927108,118.15874665761227
JP_2264579066,JP_2022352384,72.42973802634657
JP_2264579066,JP_602350948,70.74865942776825
JP_2264586029,JP_2249408870,10.57895972457239
JP_2264586029,JP_7199748486,241.9572166437082
JP_2264618728,JP_2264618745,108.05433102027087
JP_2264618728,JP_601416109,113.02113186919244
JP_2264618728,JP_601416117,175.97908340637963
JP_2264618731,JP_601416134,65.58885050087122
JP_2264618739,JP_2264618798,131.08732074690593
JP_2264618739,JP_2531218325,42.314639418811886
JP_2264618745,JP_601416120,76.57562594841924
JP_2264618745,JP_2264618728,108.05433102027087
JP_2264618745,JP_601416123,117.16453740137621
JP_2264618745,JP_2264618776,73.76338703064013
JP_2264618746,JP_603753576,83.71065819267892
JP_2264618748,JP_598159535,69.52396592226663
JP_2264618748,JP_2264618789,28.741006007911743
JP_2264618748,JP_598159556,128.68337851085502
JP_2264618750,JP_10202055931,171.69553700039347
JP_2264618750,JP_2264629059,36.07926823475501
JP_2264618750,JP_2264629122,105.9093077179869
JP_2264618751,JP_2264618794,76.84837840720729
JP_2264618751,JP_601416146,53.16756481634355
JP_2264618751,JP_2632821658,87.83540901119386
JP_2264618757,JP_10202055928,6.249883950722067
JP_2264618757,JP_601416136,71.23622427705901
JP_2264618759,JP_2264618797,51.253342042708326
JP_2264618759,JP_601416147,72.9138322936048
JP_2264618759,JP_601416146,190.3325947818817
JP_2264618760,JP_2264618796,81.57611330394381
JP_2264618760,JP_2264629086,184.6756451462623
JP_2264618760,JP_601416134,67.68224124852783
JP_2264618761,JP_7210900613,22.980913650418564
JP_2264618761,JP_602100778,85.57537781894375
