node_id,longitude,latitude
JP_7155237985,-34.8759538,-7.1013292
JP_7155238027,-34.8759474,-7.112955
JP_7155238033,-34.876045,-7.1128978
JP_7155238052,-34.8766733,-7.1088209
JP_7155238056,-34.8758892,-7.1094898
JP_7155238067,-34.8775075,-7.1140951
JP_7155238068,-34.8774928,-7.1141799
JP_7155276401,-34.8784047,-7.1100692
JP_7155276421,-34.8780231,-7.1087338
JP_7155276436,-34.8835754,-7.1104422
JP_7155312888,-34.88405,-7.107544
JP_7155312891,-34.8837541,-7.1077223
JP_7155312895,-34.8793964,-7.1036115
JP_7155312916,-34.8836932,-7.1082826
JP_7155312939,-34.878168,-7.1055898
JP_7155320012,-34.8836977,-7.1083394
JP_7155320014,-34.8751733,-7.1093506
JP_7155320015,-34.8755408,-7.1092253
JP_7155320030,-34.8832906,-7.1088928
JP_7155349885,-34.8805665,-7.1048771
JP_7155468656,-34.8895247,-7.1124897
JP_7155468657,-34.8894341,-7.1125116
JP_7155468660,-34.8758244,-7.1128825
JP_7155468672,-34.8777241,-7.1072193
JP_7155468679,-34.878364,-7.1081112
JP_7155482196,-34.8759384,-7.1116495
JP_7155482205,-34.8743183,-7.1072912
JP_7157074911,-34.8830237,-7.1178461
JP_7157105687,-34.8844554,-7.1156087
JP_7157105690,-34.8845632,-7.1151001
JP_7157105692,-34.8848849,-7.1153632
JP_7157105694,-34.8847576,-7.1155943
JP_7157105695,-34.8847814,-7.1159211
JP_7157105696,-34.8847173,-7.1156501
JP_7157105697,-34.8841969,-7.1156426
JP_7157650132,-34.8836985,-7.1215433
JP_7157650133,-34.8838624,-7.121517
JP_7157650134,-34.883793,-7.1216099
JP_7157650136,-34.8837679,-7.1214552
JP_7157650170,-34.8841896,-7.1214683
JP_7157650172,-34.8839346,-7.1215055
JP_7157650173,-34.8833795,-7.1215917
JP_7157650175,-34.8836202,-7.1215558
JP_7157650176,-34.883722,-7.1211734
JP_7157650178,-34.8837566,-7.1213859
JP_7157650179,-34.8838447,-7.1219285
JP_7157650181,-34.8838045,-7.1216814
JP_7158020218,-34.8729049,-7.1652643
JP_7158020219,-34.8669391,-7.16565
JP_7158020222,-34.8637689,-7.1658227
JP_7158020229,-34.8657567,-7.165017
JP_7158020236,-34.8647751,-7.1647145
JP_7158020239,-34.8650535,-7.1664278
JP_7158020240,-34.8640797,-7.1660063
JP_7158020241,-34.864305,-7.1661394
JP_7158020242,-34.8649071,-7.1664774
JP_7158020243,-34.8651126,-7.1665941
JP_7161617929,-34.8575679,-7.1355359
JP_7161648706,-34.8697324,-7.1438468
JP_7161648717,-34.8706725,-7.1457351
JP_7161648718,-34.871967,-7.1460242
JP_7161648720,-34.8733187,-7.1463527
JP_7161874175,-34.874097,-7.148298
JP_7161948005,-34.8703914,-7.1440445
JP_7161948008,-34.8702434,-7.1473612
JP_7161948021,-34.8705623,-7.1483177
JP_7161999483,-34.873918,-7.1347741
JP_7162031207,-34.8606813,-7.1310161
JP_7165247161,-34.8596725,-7.1633096
JP_7165247162,-34.8604044,-7.1641781
JP_7165247167,-34.8601784,-7.1640077
JP_7165263131,-34.8738795,-7.1346569
JP_7165263140,-34.8734548,-7.1347588
JP_7165263148,-34.8718339,-7.1309968
JP_7165263167,-34.8727888,-7.1316298
JP_7165263168,-34.8745691,-7.1316231
JP_7165263179,-34.8734741,-7.1316272
JP_7170997066,-34.898082,-7.1827154
JP_7171044794,-34.8973726,-7.1842316
JP_7171044802,-34.8981809,-7.1818748
JP_7171044803,-34.8985896,-7.1831312
JP_7171103368,-34.8936665,-7.1786797
JP_7171103369,-34.8949143,-7.1771675
JP_7171103372,-34.8940473,-7.1773967
JP_7171103374,-34.8933466,-7.1796258
JP_7180103435,-34.815529,-7.187065
JP_7180103463,-34.8136018,-7.1872739
JP_7180103473,-34.8171678,-7.1878853
JP_7180155432,-34.8922268,-7.1461316
JP_7180155439,-34.8829772,-7.1354514
JP_7180155446,-34.8843478,-7.135635
JP_7180155462,-34.8817018,-7.1332278
JP_7180155464,-34.881506,-7.1323761
JP_7180158888,-34.8748615,-7.1436006
JP_7180415706,-34.8118772,-7.1989249
JP_7180415714,-34.8091724,-7.1985586
JP_7180517635,-34.8778645,-7.1492143
JP_7180517659,-34.8782649,-7.1469284
JP_7180517672,-34.8745624,-7.1496127
JP_7180517674,-34.8749017,-7.148278
JP_7180517675,-34.8749118,-7.1482381
JP_7180613401,-34.8864724,-7.13444
JP_7180613404,-34.8878065,-7.1332783
JP_7180613414,-34.8860389,-7.1361021
JP_7180613420,-34.8829738,-7.1330341
JP_7180613432,-34.8870066,-7.135941
JP_7180613439,-34.885133,-7.1349162
JP_7180613440,-34.8863668,-7.1355459
JP_7180664975,-34.8794857,-7.141639
JP_7180664982,-34.8815105,-7.1391028
JP_7180664983,-34.8819628,-7.1395099
JP_7180691101,-34.8747994,-7.138748
JP_7180691102,-34.8754227,-7.1386067
JP_7180744736,-34.8171763,-7.1964894
JP_7180744757,-34.8190776,-7.194729
JP_7180744759,-34.8189615,-7.1939806
JP_7180744761,-34.8180969,-7.1916291
JP_7183106318,-34.887325,-7.1479779
JP_7183106322,-34.8886643,-7.1479908
JP_7183106323,-34.8885162,-7.1485426
JP_7183106324,-34.8889551,-7.1478648
JP_7183106340,-34.886812,-7.1447883
JP_7183106355,-34.88821,-7.1417939
JP_7183106356,-34.8878232,-7.1410052
JP_7183106366,-34.8831366,-7.1430423
JP_7183106368,-34.8849517,-7.1391389
JP_7183188963,-34.8162259,-7.1849834
JP_7183188965,-34.8165134,-7.1848649
JP_7183188969,-34.816213,-7.1852769
JP_7183188972,-34.8162425,-7.1855841
JP_7183188976,-34.8171632,-7.1855666
JP_7183199195,-34.8123271,-7.1867753
JP_7183199215,-34.8113166,-7.1876601
JP_7183199222,-34.8122594,-7.187725
JP_7183199237,-34.8123201,-7.1873621
JP_7183199241,-34.813111,-7.1872639
JP_7183199247,-34.8113931,-7.1852695
JP_7183199253,-34.8121843,-7.1883231
JP_7183199254,-34.8117042,-7.1882406
JP_7183199257,-34.8131888,-7.1890017
JP_7183199261,-34.8133276,-7.1881508
JP_7183199262,-34.8127154,-7.1872956
JP_7183199265,-34.8130044,-7.1881594
JP_7183199280,-34.8160377,-7.1843858
JP_7183199292,-34.817141,-7.1852135
JP_7183199295,-34.8180862,-7.1851095
JP_7183208793,-34.8868134,-7.1318178
JP_7183242948,-34.884154,-7.132249
JP_7183249590,-34.8857635,-7.1321153
JP_7183249596,-34.8851202,-7.1322417
JP_7183249608,-34.8849881,-7.1323708
JP_7183249615,-34.8852021,-7.133092
JP_7183327221,-34.816683,-7.1953218
JP_7183327229,-34.8159796,-7.1862407
JP_7183601037,-34.8057806,-7.1876178
JP_7183601038,-34.8054739,-7.187607
JP_7183601039,-34.8047262,-7.1875969
JP_7183601040,-34.8045905,-7.1875679
JP_7183601079,-34.8032928,-7.1911319
JP_7183601083,-34.8043267,-7.1903289
JP_7183606389,-34.8034007,-7.1905178
JP_7185763622,-34.8560103,-7.0973377
JP_7185763636,-34.8543566,-7.0983069
JP_7185797810,-34.8544016,-7.0985246
JP_7185797828,-34.8544196,-7.100116
JP_7185797833,-34.8545598,-7.099833
JP_7185797834,-34.8545271,-7.1001608
JP_7185797835,-34.8545256,-7.0998307
JP_7185797845,-34.854292,-7.1004177
JP_7185797849,-34.8556306,-7.1019413
JP_7185797854,-34.8556655,-7.1049442
JP_7185842508,-34.8566703,-7.1067129
JP_7185842512,-34.8564789,-7.1103475
JP_7185842513,-34.8576277,-7.1103001
JP_7185842514,-34.8574355,-7.1091122
JP_7185842530,-34.8532972,-7.0999946
JP_7185842531,-34.8532771,-7.1002444
JP_7185842534,-34.8568045,-7.1061845
JP_7185842535,-34.8554445,-7.1058721
JP_7185842543,-34.8533736,-7.1056516
JP_7185842545,-34.8555603,-7.1054344
JP_7186515976,-34.8937374,-7.1604471
JP_7186515979,-34.8944567,-7.1620427
JP_7186515981,-34.8954199,-7.1591968
JP_7186880406,-34.8951638,-7.1542447
JP_7186880408,-34.8943993,-7.1585168
JP_7186897423,-34.8968851,-7.1583549
JP_7186897425,-34.8962526,-7.1583871
JP_7186897427,-34.8965505,-7.158419
JP_7186897432,-34.8968982,-7.1567644
JP_7187073530,-34.850277,-7.1086769
JP_7187073534,-34.8499679,-7.1091463
JP_7187073535,-34.8503536,-7.1089498
JP_7187073542,-34.848024,-7.109491
JP_7187134169,-34.8529103,-7.0980055
JP_7187134176,-34.8538113,-7.0980038
JP_7187166498,-34.8520698,-7.1079216
JP_7187166512,-34.8520144,-7.1081345
JP_7187184345,-34.8397725,-7.1969342
JP_7187184346,-34.8388458,-7.1970324
JP_7187184347,-34.8380743,-7.1995595
JP_7187184349,-34.8384082,-7.1976236
JP_7187184350,-34.8402818,-7.1969091
JP_7187184351,-34.8393095,-7.196981
JP_7187184352,-34.8387827,-7.1970612
JP_7187184380,-34.8512366,-7.1966281
JP_7187201020,-34.8538186,-7.1905337
JP_7187201021,-34.8538019,-7.1906744
JP_7187201022,-34.8538685,-7.1905917
JP_7187201023,-34.8517898,-7.1883763
JP_7187201034,-34.8550352,-7.1893948
JP_7187224921,-34.842392,-7.1863059
JP_7189160268,-34.845766,-7.1991609
JP_7189210944,-34.8540844,-7.1326236
JP_7189210963,-34.8549508,-7.1350775
JP_7189210969,-34.8557209,-7.1349264
JP_7189210974,-34.8421172,-7.131168
JP_7189210976,-34.8431349,-7.1313428
JP_7189210980,-34.8472754,-7.1323737
JP_7189215591,-34.8480128,-7.1328618
JP_7189216692,-34.8409676,-7.099655
JP_7189216693,-34.8404179,-7.101089
JP_7189216697,-34.8395153,-7.1006924
JP_7189216698,-34.8432195,-7.1023358
JP_7189216704,-34.8399787,-7.0995485
JP_7189216720,-34.840217,-7.0958136
JP_7189221382,-34.84942,-7.1901905
JP_7189242994,-34.8454852,-7.189309
JP_7189243010,-34.8446336,-7.195846
JP_7189243019,-34.8450426,-7.1962868
JP_7189258294,-34.8385774,-7.1453625
JP_7189258323,-34.8434184,-7.1448547
JP_7189259554,-34.846689,-7.100899
JP_7189276388,-34.8416353,-7.0971421
JP_7189276390,-34.8417223,-7.1045594
JP_7189276399,-34.8426017,-7.1032662
JP_7189276401,-34.839691,-7.1074575
JP_7189276418,-34.8429906,-7.09714
JP_7189276422,-34.8428882,-7.0972665
JP_7189309901,-34.8513807,-7.1991697
JP_7189397121,-34.840458,-7.1986354
JP_7189397136,-34.8445571,-7.1987575
JP_7189404621,-34.8385195,-7.1111382
JP_7189404623,-34.8403501,-7.1103988
JP_7189404626,-34.8408969,-7.1084859
JP_7189404627,-34.8427044,-7.1069052
JP_7189404630,-34.8428017,-7.1064222
JP_7189404631,-34.8428696,-7.1063407
JP_7189404637,-34.8444662,-7.1044162
JP_7189404638,-34.8452477,-7.1032409
JP_7189404655,-34.8473301,-7.100699
JP_7189532724,-34.8434763,-7.1368473
JP_7189532726,-34.842655,-7.1360474
JP_7189532772,-34.8457734,-7.1354653
JP_7189532782,-34.8495567,-7.1366264
JP_7189846361,-34.8424671,-7.1068114
JP_7189846364,-34.8420427,-7.111139
JP_7189846365,-34.8420959,-7.1111515
JP_7189846372,-34.8413104,-7.1114672
JP_7189846375,-34.8412644,-7.1114159
JP_7189866090,-34.8418519,-7.111847
JP_7189866093,-34.8397482,-7.113533
JP_7190268491,-34.8537134,-7.1993601
JP_7192304145,-34.8432413,-7.1134054
JP_7192304155,-34.8439051,-7.1073682
JP_7192304161,-34.8465998,-7.1033634
JP_7192304169,-34.8467146,-7.1033765
JP_7192307313,-34.847627,-7.1001188
JP_7192307323,-34.8438867,-7.1074352
JP_7192307324,-34.8453345,-7.1077831
JP_7192314968,-34.8761107,-7.1565235
JP_7192320939,-34.8428338,-7.111857
JP_7192320943,-34.8427522,-7.1115132
JP_7192374013,-34.8529901,-7.0983512
JP_7192436022,-34.8961748,-7.1583878
JP_7199050295,-34.8752732,-7.1673981
JP_7199191266,-34.8869961,-7.1180675
JP_7199207794,-34.8789775,-7.1604235
JP_7199207795,-34.8776624,-7.1607669
JP_7199207800,-34.8786983,-7.1598321
JP_7199207807,-34.8772104,-7.1593238
JP_7199207815,-34.8786824,-7.1597967
JP_7199207830,-34.8758056,-7.1611941
JP_7199207834,-34.8743899,-7.1573082
JP_7199421375,-34.8869342,-7.1566489
JP_7199440591,-34.8845623,-7.1553226
JP_7199440620,-34.882837,-7.1547337
JP_7199440638,-34.8828712,-7.1556439
JP_7199440656,-34.8776469,-7.1530418
JP_7199440657,-34.8781009,-7.1535057
JP_7199440659,-34.879391,-7.1522208
JP_7199440667,-34.8764874,-7.1500934
JP_7199440780,-34.8870883,-7.1280226
JP_7199440783,-34.8876415,-7.1280015
JP_7199446573,-34.8852709,-7.1629213
JP_7199446584,-34.8853035,-7.1621015
JP_7199453686,-34.8898067,-7.1279893
JP_7199453687,-34.888823,-7.1260804
JP_7199453704,-34.8907475,-7.1284464
JP_7199453722,-34.8918325,-7.1251489
JP_7199453723,-34.8918364,-7.1252707
JP_7199453737,-34.8903278,-7.1279674
JP_7199485085,-34.8855195,-7.1620667
JP_7199485086,-34.8840339,-7.1606438
JP_7199502776,-34.8848952,-7.1676186
JP_7199502779,-34.8853292,-7.1674369
JP_7199502782,-34.8850722,-7.1675452
JP_7199506150,-34.8411043,-7.1228852
JP_7199506151,-34.841093,-7.1241342
JP_7199506156,-34.8417013,-7.1149582
JP_7199506165,-34.8387596,-7.1145094
JP_7199517246,-34.8412625,-7.1173224
JP_7199522891,-34.8848062,-7.1645593
JP_7199591720,-34.8881941,-7.1572919
JP_7199591726,-34.8915073,-7.1549453
JP_7199591747,-34.8896706,-7.151437
JP_7199591755,-34.8870917,-7.1566206
JP_7199591780,-34.8881612,-7.1551356
JP_7199591781,-34.8881223,-7.1551968
JP_7199592386,-34.8884723,-7.1547757
JP_7199592401,-34.8905865,-7.1517457
JP_7199592403,-34.8877044,-7.1520502
JP_7199678900,-34.8901579,-7.1650614
JP_7199678935,-34.8875973,-7.1611867
JP_7199678960,-34.8895995,-7.1576685
JP_7199678982,-34.8916055,-7.1564246
JP_7199678988,-34.8900166,-7.1561423
JP_7199678989,-34.8903063,-7.1562387
JP_7199678996,-34.889458,-7.1581895
JP_7199679021,-34.8888586,-7.1569714
JP_7199744442,-34.8780479,-7.1673775
JP_7199744443,-34.8801382,-7.168171
JP_7199744444,-34.8802363,-7.1681518
JP_7199744453,-34.8801648,-7.1669453
JP_7199744460,-34.881463,-7.1675081
JP_7199744461,-34.8800704,-7.1677429
JP_7199748486,-34.8801729,-7.1683901
JP_7199748487,-34.8802688,-7.1683848
JP_7199773027,-34.877457,-7.1271418
JP_7199773031,-34.8776723,-7.115559
JP_7199773034,-34.8780499,-7.1154835
JP_7199773038,-34.8818476,-7.1132375
JP_7199773046,-34.8810419,-7.1142725
JP_7199773047,-34.8809179,-7.114379
JP_7199773048,-34.8797652,-7.1134248
JP_7199773049,-34.8804773,-7.1146691
JP_7199773050,-34.8784375,-7.1144482
JP_7199773051,-34.8797927,-7.1145972
JP_7199773071,-34.8861288,-7.1284384
JP_7199781301,-34.8846904,-7.1310986
JP_7199781302,-34.8853021,-7.1310044
JP_7199781305,-34.8850217,-7.1310407
JP_7199824428,-34.8385832,-7.1263086
JP_7199824441,-34.8385189,-7.1260198
JP_7199824449,-34.8388213,-7.1257783
JP_7202303181,-34.8477903,-7.138042
JP_7202332687,-34.8491351,-7.1415089
JP_7202332688,-34.8490731,-7.1415113
JP_7202374799,-34.8796392,-7.1235213
JP_7202383728,-34.8851165,-7.1616397
JP_7202427102,-34.8411404,-7.1196357
JP_7202427103,-34.8411415,-7.1195504
JP_7202427106,-34.8450373,-7.1196753
JP_7202427107,-34.8410733,-7.1196348
JP_7202771045,-34.8417107,-7.1311486
JP_7202771075,-34.8467754,-7.1306555
JP_7202771081,-34.8462465,-7.1297815
JP_7202846334,-34.8513734,-7.1225342
JP_7202846335,-34.8552353,-7.1225527
JP_7202846336,-34.85137,-7.1239236
JP_7202846339,-34.8532641,-7.1273353
JP_7202846340,-34.8542343,-7.1273366
JP_7202846341,-34.8551877,-7.1273487
JP_7202846362,-34.8437902,-7.1155024
JP_7202846381,-34.8553822,-7.1298732
JP_7202846382,-34.8556257,-7.1303403
JP_7202867596,-34.8552153,-7.1298031
JP_7202867607,-34.8566761,-7.1307379
JP_7202867614,-34.8438713,-7.130223
JP_7205101811,-34.8798013,-7.1774965
JP_7205101814,-34.8792811,-7.1854733
JP_7205101864,-34.877469,-7.1810307
JP_7205101876,-34.8750687,-7.1806393
JP_7205101881,-34.8782391,-7.1788875
JP_7205192430,-34.8913462,-7.1782641
JP_7205192440,-34.887551,-7.1820514
JP_7205192447,-34.8911607,-7.1821756
JP_7205192464,-34.8912022,-7.1822796
JP_7205192465,-34.8918714,-7.1852382
JP_7205192466,-34.8921805,-7.1839615
JP_7205192476,-34.8868677,-7.1845689
JP_7205192477,-34.8861703,-7.1845915
JP_7205192483,-34.8837537,-7.1848616
JP_7205192484,-34.883293,-7.1847738
JP_7205195085,-34.88336,-7.1847721
JP_7205195088,-34.8828407,-7.1847675
JP_7205195093,-34.8842301,-7.180284
JP_7205253723,-34.8833225,-7.1847738
JP_7205253724,-34.8830818,-7.1832553
JP_7205253730,-34.8841848,-7.1807854
JP_7205464879,-34.8505413,-7.1223132
JP_7205501586,-34.8560426,-7.1225313
JP_7205501587,-34.8560417,-7.1225741
JP_7205501597,-34.8562067,-7.1203202
JP_7205501599,-34.8495062,-7.1155242
JP_7205520986,-34.8898748,-7.1682168
JP_7205520989,-34.8896753,-7.1694846
JP_7205520998,-34.8884451,-7.1742921
JP_7205521005,-34.8895995,-7.1753765
JP_7205521019,-34.8889571,-7.1775174
JP_7205521020,-34.8826211,-7.1768256
JP_7205521021,-34.8810524,-7.1771863
JP_7205525901,-34.8493512,-7.1259293
JP_7205525902,-34.8421853,-7.1140318
JP_7207320757,-34.8856493,-7.1713381
JP_7207320763,-34.8877186,-7.1734791
JP_7207320769,-34.8872566,-7.1736913
JP_7207320770,-34.8872662,-7.173824
JP_7207320777,-34.8875342,-7.1745941
JP_7207326224,-34.8776523,-7.1777603
JP_7207326229,-34.8789719,-7.1757863
JP_7207326230,-34.8775359,-7.1757823
JP_7207326240,-34.8800596,-7.1774387
JP_7207326247,-34.8822357,-7.1754192
JP_7207326259,-34.8831639,-7.1729694
JP_7207326261,-34.8828739,-7.1727738
JP_7207326262,-34.8828266,-7.1729196
JP_7207326272,-34.8827618,-7.173379
JP_7207329276,-34.8838589,-7.1765268
JP_7207329277,-34.8877665,-7.1756043
JP_7207329280,-34.8887907,-7.1753179
JP_7207333295,-34.8792844,-7.1853912
JP_7207333299,-34.879333,-7.1854584
JP_7207333307,-34.8889461,-7.1798682
JP_7207333776,-34.8870608,-7.1757604
JP_7207352585,-34.8891429,-7.1750785
JP_7207359226,-34.880879,-7.1238501
JP_7207359245,-34.8865391,-7.1312762
JP_7207359253,-34.8890495,-7.1287692
JP_7207359257,-34.8878643,-7.1299263
JP_7207359268,-34.8905187,-7.1229363
JP_7207458175,-34.8432208,-7.1158176
JP_7207458176,-34.8432162,-7.1156423
JP_7207468329,-34.8437725,-7.1167632
JP_7207474341,-34.8816635,-7.1846963
JP_7207474349,-34.8841821,-7.1847332
JP_7207479241,-34.8182822,-7.1528073
JP_7207479242,-34.819266,-7.1529513
JP_7207479247,-34.8032819,-7.1507047
JP_7207479267,-34.81076,-7.151783
JP_7207479268,-34.810794,-7.1510671
JP_7207479270,-34.809226,-7.1517336
JP_7207479903,-34.8827217,-7.1685644
JP_7207479907,-34.8832374,-7.1684509
JP_7207502470,-34.8403161,-7.1257558
JP_7207505948,-34.8181477,-7.161709
JP_7207505977,-34.8155913,-7.1528352
JP_7207505983,-34.8177561,-7.155014
JP_7207517496,-34.8775082,-7.1681379
JP_7207517507,-34.8764312,-7.1680062
JP_7207554240,-34.8792542,-7.1183662
JP_7207554247,-34.8903687,-7.1241714
JP_7207554250,-34.8886248,-7.1138238
JP_7207554261,-34.8794074,-7.1221783
JP_7207554262,-34.8783534,-7.1185747
JP_7207554263,-34.8793951,-7.1183294
JP_7207554264,-34.8793371,-7.1183424
JP_7207554265,-34.8794306,-7.1183008
JP_7207554268,-34.8803099,-7.1184188
JP_7207554269,-34.8792885,-7.1184491
JP_7207554270,-34.8802857,-7.1183124
JP_7207577387,-34.8892428,-7.1749634
JP_7207577393,-34.8795038,-7.1689009
JP_7207603218,-34.802928,-7.1600411
JP_7207603231,-34.8113005,-7.1634981
JP_7207749648,-34.8791644,-7.1179501
JP_7207749649,-34.8792145,-7.117926
JP_7207749650,-34.8789702,-7.1173929
JP_7207749654,-34.8819841,-7.1158628
JP_7207749656,-34.8789243,-7.1174171
JP_7207749674,-34.8757821,-7.1292742
JP_7207749678,-34.881743,-7.115953
JP_7207749679,-34.8817687,-7.1159295
JP_7207764676,-34.8190053,-7.1541923
JP_7207765286,-34.8169674,-7.1605553
JP_7207765292,-34.8166333,-7.1604335
JP_7207765311,-34.8108082,-7.1633599
JP_7207765353,-34.817682,-7.1594511
JP_7207786005,-34.8533108,-7.137943
JP_7207786027,-34.853825,-7.137315
JP_7207787731,-34.8107547,-7.1521491
JP_7207787732,-34.8130556,-7.1605033
JP_7209753043,-34.875984,-7.1267111
JP_7209753044,-34.8759461,-7.1267722
JP_7209753053,-34.8762132,-7.1273236
JP_7209753054,-34.876283,-7.1273126
JP_7209753077,-34.8821187,-7.1148612
JP_7209760934,-34.8289651,-7.1451112
JP_7209776405,-34.8374411,-7.1482881
JP_7209806785,-34.8296867,-7.1441887
JP_7209806807,-34.8288981,-7.1489842
JP_7209806814,-34.8288038,-7.1490094
JP_7210079618,-34.8211741,-7.1410829
JP_7210190236,-34.8425467,-7.1132275
JP_7210369239,-34.8766961,-7.1283001
JP_7210369245,-34.8833862,-7.1154416
JP_7210369264,-34.8827277,-7.1157367
JP_7210369265,-34.8827921,-7.1155773
JP_7210369267,-34.8828259,-7.1164154
JP_7210728567,-34.8291164,-7.1312629
JP_7210768458,-34.8799711,-7.1692417
JP_7210768465,-34.8742835,-7.170583
JP_7210768467,-34.8746276,-7.1702065
JP_7210802140,-34.8227844,-7.1384354
JP_7210802146,-34.8230102,-7.1384955
JP_7210802150,-34.8254734,-7.1392045
JP_7210802152,-34.8205595,-7.1384828
JP_7210802153,-34.8228112,-7.1391481
JP_7210802156,-34.8252815,-7.1398148
JP_7210802164,-34.8306102,-7.1333556
JP_7210845276,-34.8846726,-7.1144395
JP_7210845279,-34.8834848,-7.1149001
JP_7210845281,-34.8850904,-7.1143274
JP_7210845282,-34.8861545,-7.1139757
JP_7210861686,-34.8908903,-7.1237176
JP_7210861690,-34.8850195,-7.1158926
JP_7210861694,-34.8847843,-7.115074
JP_7210861695,-34.8849452,-7.1155321
JP_7210861697,-34.8847541,-7.1150795
JP_7210861804,-34.8804887,-7.1302043
JP_7210861805,-34.8805551,-7.1301725
JP_7210900595,-34.8248384,-7.142111
JP_7210900609,-34.8308345,-7.1449956
JP_7210900610,-34.8312253,-7.1449769
JP_7210900612,-34.8294503,-7.1317393
JP_7210900613,-34.8293186,-7.1317091
JP_7210919014,-34.8790276,-7.1278939
JP_7210919018,-34.8826044,-7.1169604
JP_7210990003,-34.8244536,-7.1395915
JP_7210990004,-34.824655,-7.1389511
JP_7210990008,-34.8252382,-7.1315177
JP_7210990009,-34.8256628,-7.1306058
JP_7210990010,-34.8234717,-7.136173
JP_7210990011,-34.8233944,-7.1361971
JP_7210990012,-34.8222175,-7.1358554
JP_7210990041,-34.8230722,-7.1343936
JP_7210990052,-34.823202,-7.134581
JP_7210993777,-34.8565294,-7.1719434
JP_7210993779,-34.8569318,-7.1723172
JP_7210993780,-34.8565871,-7.1720452
JP_7210993781,-34.8563398,-7.1715697
JP_7210993782,-34.8563173,-7.1715291
JP_7210993783,-34.8560011,-7.170886
JP_7210996701,-34.8587118,-7.1782898
JP_7210996702,-34.858837,-7.1781316
JP_7210996703,-34.859104,-7.1777611
JP_7210996704,-34.8593918,-7.1773937
JP_7210996705,-34.8596601,-7.1770467
JP_7210996706,-34.8599423,-7.1766749
JP_7210996707,-34.8599007,-7.1767286
JP_7210996708,-34.8602126,-7.1763256
JP_7210996709,-34.8604975,-7.1759611
JP_7210996710,-34.8607743,-7.1755988
JP_7210996713,-34.8610783,-7.1752029
JP_7210996718,-34.862813,-7.1728743
JP_7210996720,-34.862937,-7.1729009
JP_7210996721,-34.8630539,-7.1727049
JP_7210996727,-34.8594435,-7.1699623
JP_7210996728,-34.86138,-7.1704173
JP_7210996731,-34.863658,-7.1715578
JP_7211014543,-34.8643881,-7.1843992
JP_7211014569,-34.8630338,-7.180143
JP_7211031191,-34.8586279,-7.1816975
JP_7211031192,-34.8569174,-7.1811908
JP_7211031193,-34.8573057,-7.1811659
JP_7211031200,-34.8597787,-7.1813329
JP_7211031201,-34.8592282,-7.181291
JP_7211031202,-34.8586576,-7.1812484
JP_7211031203,-34.8582083,-7.1812205
JP_7211031204,-34.857755,-7.1811885
JP_7211031205,-34.8601824,-7.1813722
JP_7211031210,-34.8598081,-7.1810338
JP_7211069703,-34.8714388,-7.1801924
JP_7211069704,-34.8710166,-7.1802368
JP_7211069705,-34.873684,-7.1797908
JP_7211069706,-34.8714326,-7.1810209
JP_7211069707,-34.8713733,-7.1805652
JP_7211069721,-34.8726522,-7.1827455
JP_7211069722,-34.8726118,-7.1822903
JP_7211069749,-34.8689099,-7.1858672
JP_7211069750,-34.8692154,-7.1856279
JP_7211069751,-34.8695214,-7.1853891
JP_7211069752,-34.8698165,-7.1851731
JP_7211069753,-34.8701004,-7.1849587
JP_7211080155,-34.823522,-7.1320851
JP_7211080156,-34.8234074,-7.1322875
JP_7211080165,-34.8287613,-7.1325168
JP_7211080175,-34.8363729,-7.1310781
JP_7211080180,-34.8249139,-7.1423922
JP_7211081956,-34.8940118,-7.1250218
JP_7211102561,-34.8713426,-7.1763499
JP_7211102565,-34.871211,-7.1767856
JP_7211102568,-34.8709179,-7.1753685
JP_7211102569,-34.8708591,-7.1749019
JP_7211149369,-34.8345856,-7.1445106
JP_7211149370,-34.8329808,-7.1446364
JP_7217448491,-34.870863,-7.1772613
JP_7217448492,-34.8708662,-7.1763184
JP_7217448493,-34.8707912,-7.1758605
JP_7217448494,-34.8704097,-7.1797043
JP_7217448495,-34.8703551,-7.1792291
JP_7217448511,-34.8597173,-7.1842689
JP_7217448524,-34.8596845,-7.1837718
JP_7217448525,-34.8590666,-7.1850805
JP_7217448542,-34.8584266,-7.1850692
JP_7217448546,-34.8585748,-7.1850229
JP_7217448563,-34.8568819,-7.182438
JP_7217480065,-34.8666423,-7.1752507
JP_7217480066,-34.8664653,-7.1755499
JP_7217485231,-34.8641863,-7.1767324
JP_7217485233,-34.8645685,-7.178232
JP_7217495871,-34.871331,-7.1796477
JP_7217495873,-34.8729745,-7.1794455
JP_7217536746,-34.8954814,-7.1274701
JP_7217536748,-34.8955684,-7.1272508
JP_7217536767,-34.8945686,-7.1296464
JP_7217578966,-34.873698,-7.1792413
JP_7217578968,-34.8608235,-7.1804501
JP_7217578969,-34.8638181,-7.1766442
JP_7217578977,-34.86311,-7.1725955
JP_7217578980,-34.8670609,-7.170887
JP_7217582424,-34.8717454,-7.1020591
JP_7217582433,-34.8739854,-7.0991782
JP_7217582438,-34.8707235,-7.1005719
JP_7217582439,-34.8709707,-7.1014585
JP_7217582451,-34.8698067,-7.0992827
JP_7217582459,-34.8721021,-7.0987261
JP_7217599188,-34.8951128,-7.12868
JP_7217599208,-34.8936013,-7.1253593
JP_7217602393,-34.8642219,-7.177213
JP_7217607895,-34.8720736,-7.100295
JP_7217607913,-34.8735683,-7.0974931
